Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cardiac Arete","Practice Rock > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/110767787/cardiac-arete,3.7,-1,Sport,5.12c,1,60,45.55519,-111.06181
"Sacred Silence","Ross Peak > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/114557271/sacred-silence,3.9,-1,"Sport, Alpine","5.11 PG13",8,1000,45.8589,-110.9532
"Roll of the Dice","First Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/109574417/roll-of-the-dice,4.0,-1,Trad,5.12a,1,80,45.41629,-111.23013
"The Free Lament","Blackfoot Dome > Blodgett Canyon > Northwest Region > Montana",https://www.mountainproject.com/route/108408644/the-free-lament,3.9,-1,Trad,"5.9+ R",3,450,46.27,-114.27758
"Room with a View (2)","Room with a View > Stone Hill > Northwest Region > Montana",https://www.mountainproject.com/route/106079993/room-with-a-view-2,3.6,-1,Sport,5.10a,1,65,48.79306,-115.29986
"Trial By Fire","Ross Peak > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/112038080/trial-by-fire,3.9,-1,"Sport, Alpine","5.11 PG13",9,1100,45.8589,-110.9532
"Big Eagle Feather","Phipps Park > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107978811/big-eagle-feather,3.9,-1,Trad,5.11b,1,50,45.816,-108.6882
Shredder,"Shredder Wall > Rattler Gulch > Northwest Region > Montana",https://www.mountainproject.com/route/107111449/shredder,3.2,-1,Sport,5.10b,1,80,46.7274,-113.2311
"Lacy Panties","Black Line Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107682359/lacy-panties,3.6,-1,"Trad, Sport",5.10c,1,115,45.41671,-111.2296
"Balance of Power","Crew Crag > Bear Trap Road Routes > Madison River Area > Southwest Region > Montana",https://www.mountainproject.com/route/107457910/balance-of-power,3.6,-1,Sport,5.10b,1,130,45.5931,-111.5683
"The Fire Spire","Fire Spire > Avalanche Gulch > Big Belt Mountains > Southwest Region > Montana",https://www.mountainproject.com/route/112830106/the-fire-spire,4.0,-1,Trad,5.9,2,180,46.63499,-111.5612
"Dead Children's Glee Club","Queen (Southside) > Spire Rock > Southwest Region > Montana",https://www.mountainproject.com/route/109268017/dead-childrens-glee-club,4.0,-1,Trad,5.11a,1,,45.95257,-112.28989
Songline,"The Wafer > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108180948/songline,4.0,-1,Trad,5.12b,1,60,45.41986,-111.22828
