Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Mermar,"Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108278669/mermar,3.4,-1,Sport,5.8,1,60,48.3745,-92.4149
X,"9. Chimney Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105878414/x,2.6,-1,"Trad, TR",5.8,1,,43.69974,-96.18314
"Living Postmortems","New Vice Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105826845/living-postmortems,1.9,-1,Sport,5.8-,1,45,44.56993,-92.5238
"03) Ramp Of Death","Diagonals Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/106545495/03-ramp-of-death,2.7,-1,"Trad, TR",5.9+,1,50,46.13669,-92.85958
Jammer,"8. Everday Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106062622/jammer,2.9,-1,"Trad, TR",5.9,1,,43.69974,-96.18314
16,"South Buttress > Carlton Peak > Temperance River SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105874864/16,3.3,-1,TR,5.8,1,55,47.5835,-90.8606
Crazy,"Willie Wall > M&M Hill - Crane Lake > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110560006/crazy,3.7,-1,Sport,5.10,1,,48.24438,-92.45974
"Spellbound Arete","Emerald Wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/108279845/spellbound-arete,3.7,-1,TR,5.9,1,80,48.395,-92.5385
Symbiosis,"Secret Lake and Warmup wall > Jeff's World (MN/CA border) > Minnesota",https://www.mountainproject.com/route/110753376/symbiosis,3.7,-1,Sport,5.12d,1,60,48.3745,-92.4149
"Warrior's Waltz","7. Sunday Buttress > Prairie Walls Area > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/105871019/warriors-waltz,3.5,-1,TR,5.11a,1,,43.69974,-96.18314
"Do The Right Thing","Winter Wall > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105826216/do-the-right-thing,2.4,-1,Sport,5.12a,1,,44.56899,-92.52106
