Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Las Chimuelas","La Selva (Jungle Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106079593/las-chimuelas,2.3,-1,Sport,5.9,3,250,25.94838,-100.47698
Habanero,"The Outrage Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/107395879/habanero,3.8,-1,Sport,5.12b,2,140,25.94802,-100.47771
Conflict,"Club Mex Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106334840/conflict,3.6,-1,Sport,5.12b,1,80,25.95021,-100.47533
"Zombie Wolf","Los Lobos Wall > Los Lobos Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920056/zombie-wolf,3.2,-1,Sport,5.8+,1,140,25.94968,-100.47518
"Crescent Moon  AKA: Death of a Tradman","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106640630/crescent-moon-aka-death-of-a-tradman,2.5,-1,"Trad, Sport",5.10a,1,90,25.94747,-100.4761
Guppie,"The Surf Bowl > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106183120/guppie,3.5,-1,Sport,5.12b,1,95,25.94825,-100.47842
"Coca Cola","Mini Super Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920128/coca-cola,2.8,-1,Sport,5.10b,1,85,25.94964,-100.47598
"Blind Faith","Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106185052/blind-faith,3.1,-1,Sport,5.11a,4,420,25.95006,-100.47684
"Crack Test Dummies","Las Agujas (The Spires) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106081011/crack-test-dummies,1.9,-1,Sport,5.9,3,250,25.94738,-100.47773
"The Cat's Meow","Cat Wall > Virgin Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106185056/the-cats-meow,2.3,-1,Sport,5.8,1,100,25.95006,-100.47684
