Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Intercourse Arete","Hogleg/Anchorpoint boulders > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106488906/intercourse-arete,2.7,-1,Boulder,V3,1,10,43.41828,-89.73662
"Rail Gun","East of CCC trail > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107300574/rail-gun,3.2,-1,Boulder,V6-,1,,43.41286,-89.7107
"Fat Pants","East of CCC trail > East Bluff Southeast > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107309905/fat-pants,3.8,-1,Boulder,V7,1,,43.41286,-89.7107
"Gay Gigolo","Greatest Bluff > Greatest Show > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935522/gay-gigolo,2.9,-1,Boulder,V2,1,,43.42607,-89.72537
"Magnum PI","The Stache Boulder AKA Dog Walk Boulder > 500 ft. Boulder Field > West Bluff Central > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106942413/magnum-pi,3.5,-1,Boulder,V6,1,12,43.42103,-89.73592
"Corleone's Corner","Godfather Boulder > Box Canyon Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106198440/corleones-corner,2.7,-1,Boulder,V0,1,12,43.01231,-90.12182
"Mixed Emotion","Smooth Operator Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107655923/mixed-emotion,3.8,-1,Boulder,V3-4,1,12,43.42818,-89.73617
"One Hand Clapping","West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879080/one-hand-clapping,2.6,-1,Boulder,V0,1,,43.0511,-90.0994
"Sandstone Violence","West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879049/sandstone-violence,3.9,-1,Boulder,V8,1,,43.0511,-90.0994
"Pillar of Contemporary Movement","East of Trail Boulders > Monolith Area > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106435413/pillar-of-contemporary-movement,3.1,-1,Boulder,V4,1,,43.42262,-89.7238
Stairway,"The Reserve > The Reserve > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106272545/stairway,2.7,-1,Boulder,V0,1,,43.40436,-89.72961
Ashmatica,"East Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879105/ashmatica,2.2,-1,Boulder,V2,1,,43.05179,-90.09875
"Daydream Arete","Lonely  Boulders > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105880347/daydream-arete,2.5,-1,Boulder,V3+,1,,43.0406,-90.1066
"Smooth Operator","Smooth Operator Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106436623/smooth-operator,3.8,-1,Boulder,V4+,1,,43.42818,-89.73617
"A Slab Called Spot","Smooth Operator Area > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107657164/a-slab-called-spot,3.1,-1,Boulder,V1,1,,43.42818,-89.73617
Scarete,"West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105885342/scarete,3.1,-1,Boulder,V2,1,25,43.0511,-90.0994
"Big Red","Big Red > West Bluff North > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107648982/big-red,3.8,-1,Boulder,"V0 X",1,,43.42778,-89.73594
"Shark's Fin Arete","Greatest Bluff > Greatest Show > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106471837/sharks-fin-arete,2.6,-1,Boulder,V2+,1,15,43.42607,-89.72537
"Good Morning Veruca","East Bluff North Talus Field > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108127376/good-morning-veruca,3.5,-1,Boulder,"V1 PG13",1,,43.42496,-89.72548
"Pocket Problem","The Reserve > The Reserve > South Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106272441/pocket-problem,2.6,-1,Boulder,V2,1,,43.40436,-89.72961
Venom,"Plan B Area > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106218605/venom,3.7,-1,Boulder,V5,1,,43.04957,-90.09758
"Show Me The Kind","North Shore > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935491/show-me-the-kind,3.5,-1,Boulder,V4,1,15,43.42726,-89.72663
"Press It Out","Plan B Area > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106218575/press-it-out,2.9,-1,Boulder,V3+,1,10,43.04957,-90.09758
"Murder Slab","Burma Road Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106486263/murder-slab,2.9,-1,Boulder,V3,1,16,43.4,-89.7433
"Big Boy","Cave Boulders > Interstate State Park > Wisconsin",https://www.mountainproject.com/route/106383940/big-boy,3.7,-1,Boulder,"V2 PG13",1,20,45.3886,-92.66
"Moo Stache","The Stache Boulder AKA Dog Walk Boulder > 500 ft. Boulder Field > West Bluff Central > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106836648/moo-stache,2.8,-1,Boulder,V5,1,12,43.42103,-89.73592
"Warm up Left","Plan B Area > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/106218860/warm-up-left,2.1,-1,Boulder,V1-,1,,43.04957,-90.09758
"Double Elephant","Double Elephant > West Bluff South > West Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106496806/double-elephant,4.0,-1,Boulder,V4,1,,43.41647,-89.73807
"The Man-eater","The Man-eater Boulder > Black River Falls > Wisconsin",https://www.mountainproject.com/route/105986184/the-man-eater,3.6,-1,Boulder,V3,1,12,44.2793,-90.8187
"Leaning Rock","West Side- Backbone Ridge > Backbone Ridge > Group Camp B > Governor Dodge State Park > Wisconsin",https://www.mountainproject.com/route/105879039/leaning-rock,2.5,-1,Boulder,V3,1,,43.0511,-90.0994
"Left Corner Problem","The Man-eater Boulder > Black River Falls > Wisconsin",https://www.mountainproject.com/route/105986179/left-corner-problem,3.7,-1,Boulder,V4,1,12,44.2793,-90.8187
"Sex & Chocolate","Monolith Upper Ridge West Side > Monolith Area > East Bluff North > East Bluff Bouldering > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935496/sex-chocolate,3.2,-1,Boulder,V7,1,,43.42158,-89.72367
