Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Wubbalubbadubdub!,"Quantum Chromodynamics Area > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/113100482/wubbalubbadubdub,3.0,-1,Boulder,V2-,1,15,42.08012,-90.75198
"Survival of the fattest","Alcove boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/110576174/survival-of-the-fattest,3.0,-1,Boulder,V-easy,1,18,42.07986,-90.75198
"Merky Bottom Boys","Merky Bottom Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/112246447/merky-bottom-boys,3.0,-1,Boulder,V3-4,1,10,42.08012,-90.75198
"Bae Wall Dyno","Bae Wall Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/117724313/bae-wall-dyno,3.0,-1,Boulder,V4,1,18,42.07986,-90.75198
"Final Exam","Freshman Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/110576500/final-exam,3.0,-1,Boulder,V6,1,12,42.07986,-90.75198
"Moon Jelly","Cam Boulder > Pictured Rocks > Iowa",https://www.mountainproject.com/route/114525504/moon-jelly,3.0,-1,Boulder,V3,1,8,42.21733,-91.10034
"Slim Jim","Dip Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/112301037/slim-jim,2.8,-1,Boulder,V0,1,18,42.07991,-90.75205
"Hollow Earth","Ecosystems Area > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/114586483/hollow-earth,3.0,-1,Boulder,V2+,1,8,42.07986,-90.75199
Overzealous,"187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/114432948/overzealous,3.0,-1,Boulder,V1-2,1,10,42.19538,-90.8596
"Too Much Adderall","Freshman Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/112304658/too-much-adderall,3.0,-1,Boulder,"V3 PG13",1,16,42.07986,-90.75198
Unknown,"Boat Ramp Boulder (Roadside Attraction?) > Palisades Kepler State Park > Iowa",https://www.mountainproject.com/route/106506232/unknown,3.0,-1,Boulder,V3,1,10,41.9085,-91.5084
Halfhearted,"Project boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/113083150/halfhearted,3.0,-1,Boulder,V1,1,30,42.07986,-90.75198
"Marty's Trash Party","Upper and Lower Boulders > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/111883097/martys-trash-party,3.0,-1,Boulder,V3,1,10,42.08005,-90.75217
"Particle Density","Upper and Lower Boulders > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/112892574/particle-density,3.0,-1,Boulder,V0,1,,42.08005,-90.75217
"No Quarter","Music Man boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/111711383/no-quarter,3.0,-1,Boulder,V3-4,1,12,42.07986,-90.75198
"All nighter","Freshman Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/110576496/all-nighter,2.8,-1,Boulder,V3,1,10,42.07986,-90.75198
"Penis Envy","Barbed Wire boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/111711435/penis-envy,3.0,-1,Boulder,V1,1,10,42.07986,-90.75198
Grounded,"JT boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/110549268/grounded,3.0,-1,Boulder,V1,1,8,42.07986,-90.75198
"Hot Stuff","Hot Stuff Camp Roof > Backbone State Park > Iowa",https://www.mountainproject.com/route/117944498/hot-stuff,3.0,-1,Boulder,V3-,1,12,42.6154,-91.5615
"Vanished Edens","Hot Stuff Camp Roof > Backbone State Park > Iowa",https://www.mountainproject.com/route/117944541/vanished-edens,3.0,-1,Boulder,V4,1,12,42.6154,-91.5615
"Home sick","Freshman Boulder > Joinerville (bouldering only) > Iowa",https://www.mountainproject.com/route/110576492/home-sick,2.7,-1,Boulder,V2,1,10,42.07986,-90.75198
