Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
4,"Warm Up Wall > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928408/4,2.0,-1,Boulder,V0,1,15,37.56938,-90.15062
"Dirk Nowitzki","The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609687/dirk-nowitzki,2.0,-1,Boulder,V3,1,,36.96486,-92.93819
3,"Illegal Alien Boulder > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928550/3,2.0,-1,Boulder,V1-2,1,,37.56925,-90.15076
41,"Deep Woods Boulder > EM: Amidon > Missouri",https://www.mountainproject.com/route/112928818/41,2.0,-1,Boulder,V2-3,1,15,37.56919,-90.14975
"Mind Games","The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609669/mind-games,2.0,-1,Boulder,V6,1,,36.96486,-92.93819
Electrons,"The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609548/electrons,2.0,-1,Boulder,V6,1,,36.96486,-92.93819
"6 oz.","The Sunny Side > SW: Peter's Branch > Missouri",https://www.mountainproject.com/route/111609663/6-oz,2.0,-1,Boulder,V4,1,,36.96486,-92.93819
"No. 36","The Little Roof > River Left > EM: Silver Mines > Missouri",https://www.mountainproject.com/route/111255848/no-36,2.0,-1,Boulder,V5,1,,37.5569,-90.44119
"The Lonely China Man","Choss Valley > Blue River Road > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/108429527/the-lonely-china-man,2.0,-1,Boulder,V0-,1,,38.90269,-94.57858
"No. 9","The First Dike > River Left > EM: Silver Mines > Missouri",https://www.mountainproject.com/route/111255791/no-9,2.0,-1,Boulder,V0,1,15,37.5569,-90.44119
"No. 10","The First Dike > River Left > EM: Silver Mines > Missouri",https://www.mountainproject.com/route/111255795/no-10,2.0,-1,Boulder,V0,1,15,37.5569,-90.44119
"No. 11","The First Dike > River Left > EM: Silver Mines > Missouri",https://www.mountainproject.com/route/111255803/no-11,2.0,-1,Boulder,V0,1,15,37.5569,-90.44119
"Hot for Teacher","School of Rock boulders > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/118058959/hot-for-teacher,2.0,-1,Boulder,V2,1,12,37.96435,-90.53307
"Tree Hugger","West Bouldering > WM: Monegaw Springs > Missouri",https://www.mountainproject.com/route/117939307/tree-hugger,2.0,-1,Boulder,V2-3,1,12,38.02641,-93.85002
"No Hands Left","No Hands Boulder > Swope Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/105963106/no-hands-left,1.8,-1,Boulder,V0-,1,9,38.98034,-94.53557
"Swamp Thing","The Twins > B: Park Boulders > EM: St. Francois State Park > Missouri",https://www.mountainproject.com/route/114038430/swamp-thing,1.8,-1,Boulder,V0-1,1,8,37.96856,-90.53194
"Jerk Chicken","Creek-Side Bouldering > Fireman's Memorial Boulders > Swope Park Bouldering > WM: Swope & Blue River Limestone > Missouri",https://www.mountainproject.com/route/107861968/jerk-chicken,1.7,-1,Boulder,V2-,1,,38.97,-94.5368
"Old School","A: Picnic Area > EM: Elephant Rocks State Park > Missouri",https://www.mountainproject.com/route/112438097/old-school,1.7,-1,Boulder,V1,1,,37.65213,-90.68889
"Norton's cyn","Dutzow Boulder > EM: Dutzow - Utopia > Missouri",https://www.mountainproject.com/route/111368540/nortons-cyn,1.7,-1,Boulder,V1-2,1,20,38.59818,-90.99526
