Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cross and Toss","Brown Cow Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108408977/cross-and-toss,2.7,-1,Boulder,V4,1,,37.61524,-89.41119
"Proud Mary","A: Sex on the Beach > The Beach > Illinois",https://www.mountainproject.com/route/108344264/proud-mary,3.7,-1,Boulder,V9,1,12,37.66665,-89.51359
"Grade School","Tyler Durden Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112431443/grade-school,2.9,-1,Boulder,V1,1,25,37.61607,-89.41123
"Pomona Animal Society","Bubble Wrap Area > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112396743/pomona-animal-society,2.8,-1,Boulder,V3,1,10,37.61799,-89.41305
Jimbo's,"A: Sex on the Beach > The Beach > Illinois",https://www.mountainproject.com/route/108344239/jimbos,3.4,-1,Boulder,V4,1,10,37.66665,-89.51359
Darkside,"Public Enemy Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108411127/darkside,2.8,-1,Boulder,V6-7,1,7,37.61837,-89.41272
"Anthrax Arête","Public Enemy Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112460152/anthrax-arete,3.5,-1,Boulder,"V2 PG13",1,,37.61837,-89.41272
"The Gobbler","Oriole Boulder > The Roost > Illinois",https://www.mountainproject.com/route/109348389/the-gobbler,3.5,-1,Boulder,V7,1,,37.4975,-88.7187
"Big Meech","Red Sea Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392216/big-meech,3.1,-1,Boulder,V8,1,,37.61327,-89.41019
Bio-Terrorism,"Bio-Terrorism Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112460448/bio-terrorism,3.3,-1,Boulder,V4,1,10,37.61886,-89.41456
R.I.P.,"45 Degree Wall > The Graveyard > Illinois",https://www.mountainproject.com/route/109346257/rip,3.4,-1,Boulder,V6,1,,37.78206,-89.50903
"Michael Jordan","Illuminati Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108312317/michael-jordan,3.5,-1,Boulder,V12,1,,37.61707,-89.4111
"Armageddon 5000","Red Sea Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112392181/armageddon-5000,3.5,-1,Boulder,V11,1,14,37.61327,-89.41019
"Saccharine Crack","Public Enemy Boulder > The Holy Boulders > Illinois",https://www.mountainproject.com/route/113865966/saccharine-crack,3.5,-1,Boulder,V5-6,1,,37.61837,-89.41272
"Trillium Sit","Illuminati Boulders > The Holy Boulders > Illinois",https://www.mountainproject.com/route/108412920/trillium-sit,3.5,-1,Boulder,V9,1,,37.61707,-89.4111
"Fire Up the Barbie","The Sinkhole > The Holy Boulders > Illinois",https://www.mountainproject.com/route/112296358/fire-up-the-barbie,3.1,-1,Boulder,V4,1,10,37.61516,-89.40749
