Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"I-95 Arete","Interstate Homeless Camp > Granite Road area > Westwoods (Cockaponset State Forest) > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107948343/i-95-arete,4.0,-1,Boulder,V0+,1,20,41.2965,-72.7432
"Toni Harp","Toni Harp Bloc > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108807368/toni-harp,4.0,-1,Boulder,"V3 R",1,18,41.33184,-72.95908
"The Purple One","The Waters of Lake Minnetonka > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/113590841/the-purple-one,4.0,-1,Boulder,V5,1,20,41.36446,-72.97502
Embolina,"Warmup Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107525252/embolina,4.0,-1,Boulder,V1,1,15,41.34316,-73.40799
"Iron Helix","Butt Cheeks Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107525206/iron-helix,4.0,-1,Boulder,V4-5,1,15,41.34235,-73.40538
Undertow,"Undertow Roof > 100 Acre Wood > CT Bouldering > Connecticut",https://www.mountainproject.com/route/109748031/undertow,4.0,-1,Boulder,V8,1,12,41.28547,-72.12822
"You Might Not Make it to the Gables","Geriatric Ward > Granite Road area > Westwoods (Cockaponset State Forest) > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108595594/you-might-not-make-it-to-the-gables,4.0,-1,Boulder,"V4 X",1,30,41.2903,-72.7364
"Power's Route","East Lyme Property > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108389851/powers-route,4.0,-1,Boulder,V1,1,12,41.3874,-72.30937
"Nova (Left to Right)","Balancing Rock > Keeny Road Boulders > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107502957/nova-left-to-right,4.0,-1,Boulder,V6-7,1,15,41.38675,-72.30755
"Pinky's Arete","Pickwick's Preserve > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108260241/pinkys-arete,4.0,-1,Boulder,V4,1,12,41.39675,-72.37376
"The Hatfields and The McCoys","Skagit's > Keeny Road Boulders > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108054667/the-hatfields-and-the-mccoys,4.0,-1,Boulder,V4,1,21,41.3964,-72.2969
"Drum's Not Dead","Canfield Woods, Book Hill > Deep River/Essex/Chester > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107392059/drums-not-dead,4.0,-1,Boulder,V5,1,10,41.3641,-72.5639
Frenchy,"Balancing Rock > Keeny Road Boulders > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107502953/frenchy,4.0,-1,Boulder,V5,1,10,41.38675,-72.30755
projects,"Canfield Woods, Book Hill > Deep River/Essex/Chester > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107076716/projects,4.0,-1,Boulder,V8-9,1,,41.3641,-72.5639
"Nova (Right to Left)","Balancing Rock > Keeny Road Boulders > Nehantic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107502967/nova-right-to-left,4.0,-1,Boulder,V6-7,1,15,41.38675,-72.30755
"Something in the Eye of the Beholder","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107065308/something-in-the-eye-of-the-beholder,3.8,-1,Boulder,V7-8,1,20,41.3369,-72.9861
"Return Of The B-Boy","King Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107509621/return-of-the-b-boy,3.6,-1,Boulder,V5,1,15,41.34382,-73.40901
"Fanciful Flight","Colossus Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107498188/fanciful-flight,3.6,-1,Boulder,V1,1,20,41.34316,-73.40799
"Slurp & Giggle","El Duque Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107564365/slurp-giggle,3.7,-1,Boulder,V3,1,18,41.34235,-73.40538
"Mysticism Roof","Chatfield Weather Caves > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/106652000/mysticism-roof,3.7,-1,Boulder,V5,1,25,41.359,-72.5868
Hirame,"Stoddard Hill State Park > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107714800/hirame,3.7,-1,Boulder,V4-5,1,12,41.36622,-72.01403
Orion,"Colossus Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107498192/orion,3.5,-1,Boulder,V2,1,23,41.34316,-73.40799
"Brush the Tooth","Molar Rock > Hurd Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107170651/brush-the-tooth,3.5,-1,Boulder,V3-4,1,,41.51958,-72.54168
"High Five","Colossus Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107498196/high-five,3.4,-1,Boulder,V0,1,,41.34316,-73.40799
"The Only Dance There Is","Canfield Woods, Book Hill > Deep River/Essex/Chester > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107076479/the-only-dance-there-is,3.4,-1,Boulder,V2-3,1,12,41.3641,-72.5639
Syntax,"Broken Bridge > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107516834/syntax,3.4,-1,Boulder,V4,1,12,41.359,-72.5868
"Tree Hugger","Frankenrock > Woodbridge Land Trust, Park Lane > CT Bouldering > Connecticut",https://www.mountainproject.com/route/106809508/tree-hugger,2.9,-1,Boulder,V3,1,15,41.3369,-72.9861
"Ghost Face (Low)","Ghost Face and Grave Yard > Ledyard Areas > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108221151/ghost-face-low,3.5,-1,Boulder,V9-10,1,,41.36622,-72.01403
Panacea,"Patience Boulder > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/111521595/panacea,3.5,-1,Boulder,V7,1,17,41.36386,-72.9765
"Ghost Face","Ghost Face and Grave Yard > Ledyard Areas > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108221148/ghost-face,3.5,-1,Boulder,V6-7,1,,41.36622,-72.01403
"Ghost Face Killer","Ghost Face and Grave Yard > Ledyard Areas > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108221145/ghost-face-killer,3.5,-1,Boulder,V7,1,,41.36622,-72.01403
"La Mota A Muerte","Ghost Face and Grave Yard > Ledyard Areas > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108221161/la-mota-a-muerte,3.5,-1,Boulder,V5,1,,41.36622,-72.01403
Patience,"Patience Boulder > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/111521582/patience,3.5,-1,Boulder,V1,1,17,41.36386,-72.9765
"Immortal Technique","Immortal Technique Wall > Winding Hollow > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108216727/immortal-technique,3.5,-1,Boulder,V6,1,,41.36627,-72.05733
"Flying Snow","Flying Snow Face > Winding Hollow > Mystic Areas > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108216807/flying-snow,3.5,-1,Boulder,V6,1,,41.36627,-72.05733
"Ski-bum Cowboy","Foster Pond Area > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107084580/ski-bum-cowboy,3.5,-1,Boulder,V6,1,18,41.3597,-72.5869
"Britney Spears","Foster Pond Area > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107008737/britney-spears,3.5,-1,Boulder,V4,1,13,41.3597,-72.5869
Virtizontal,"Tree Tops, Bethel CT > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107399068/virtizontal,3.5,-1,Boulder,V6,1,,41.3853,-73.4087
"Plum Picker","Grey Matter Area. > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/108359268/plum-picker,3.5,-1,Boulder,V3+,1,20,41.359,-72.5868
"Warm-up Arete","Welcome Boulders > Hurd Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107170538/warm-up-arete,3.5,-1,Boulder,V0-1,1,15,41.51958,-72.54168
"Test of Fate","Warmup Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107525269/test-of-fate,3.5,-1,Boulder,V2,1,15,41.34316,-73.40799
Galaga,"Nipple Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107498338/galaga,3.5,-1,Boulder,V0-,1,12,41.34316,-73.40799
"Rock Spears","Foster Pond Area > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107008713/rock-spears,3.5,-1,Boulder,V1-2,1,12,41.3597,-72.5869
"Temple of Time","Temple Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107612714/temple-of-time,3.5,-1,Boulder,V1-2,1,15,41.34235,-73.40538
"Warm-up Traverses","Canfield Woods, Monkey Hut Area > Deep River/Essex/Chester > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107078152/warm-up-traverses,3.5,-1,Boulder,V2-3,1,20,41.3641,-72.5639
"Ant Rituals","Paganus Stone > Pagan Rocks > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107538154/ant-rituals,3.5,-1,Boulder,V3,1,10,41.34235,-73.40538
Kerosine,"King Boulder > West Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107505649/kerosine,3.1,-1,Boulder,V5+,1,12,41.34382,-73.40901
"D.C. This?","Mansfield Grove Boulder > CT Bouldering > Connecticut",https://www.mountainproject.com/route/114511382/dc-this,3.3,-1,Boulder,V3,1,9,41.25488,-72.86433
"Intergalactic Jam Crack","Iron Galaxy > Killingworth > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107420513/intergalactic-jam-crack,3.3,-1,Boulder,V3-4,1,15,41.3609,-72.57897
"Crown of Thorns","Foster Pond Area > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107008800/crown-of-thorns,3.3,-1,Boulder,V3,1,10,41.3597,-72.5869
